round,epoch,train_loss,train_acc,norm,independence,balancement,seed
14,9,1.1492696389555932,0.2564453120529652,GN,noniid,balanced,128
14,10,1.1464780911803245,0.2597858286648988,GN,noniid,balanced,128
15,1,1.3306477427482606,0.2461610977202654,GN,noniid,balanced,128
15,2,1.1777372345328332,0.3242726272642612,GN,noniid,balanced,128
15,3,1.113971695303917,0.3456357734501362,GN,noniid,balanced,128
15,4,1.07978775203228,0.3554081342518329,GN,noniid,balanced,128
15,5,1.060436987876892,0.3561085655391216,GN,noniid,balanced,128
15,6,1.048630167543888,0.3569706341326237,GN,noniid,balanced,128
15,7,1.0414484277367593,0.3587486521303653,GN,noniid,balanced,128
15,8,1.0367933005094527,0.3599205271303654,GN,noniid,balanced,128
15,9,1.0336523577570915,0.3599407326281071,GN,noniid,balanced,128
15,10,1.031394723057747,0.3595905170440674,GN,noniid,balanced,128
16,1,1.2277439519762994,0.2606681028604508,GN,noniid,balanced,128
16,2,1.1665697380900384,0.2654364217817784,GN,noniid,balanced,128
16,3,1.1362993538379669,0.2743534466028213,GN,noniid,balanced,128
16,4,1.1184100553393364,0.2876885769963264,GN,noniid,balanced,128
16,5,1.1070223808288575,0.2994410018026828,GN,noniid,balanced,128
16,6,1.0993435129523277,0.3142039320468903,GN,noniid,balanced,128
16,7,1.0939541026949882,0.3215719265937805,GN,noniid,balanced,128
16,8,1.090548412501812,0.3283539848327636,GN,noniid,balanced,128
16,9,1.088386705517769,0.3321861524581909,GN,noniid,balanced,128
16,10,1.0856500804424285,0.3345501074790954,GN,noniid,balanced,128
17,1,1.325409784913063,0.2737944502830505,GN,noniid,balanced,128
17,2,1.2138736322522163,0.2764008605480194,GN,noniid,balanced,128
17,3,1.163524803519249,0.2834455821067094,GN,noniid,balanced,128
17,4,1.1325011149048805,0.2871834576129913,GN,noniid,balanced,128
17,5,1.1126141294836998,0.2907192890197039,GN,noniid,balanced,128
17,6,1.099443207681179,0.297191539004445,GN,noniid,balanced,128
17,7,1.0914532259106635,0.2939116376638412,GN,noniid,balanced,128
17,8,1.0859663411974907,0.2972925647497177,GN,noniid,balanced,128
17,9,1.081934781372547,0.2989358839988709,GN,noniid,balanced,128
17,10,1.0790442422032356,0.303798490524292,GN,noniid,balanced,128
18,1,1.2366448655724525,0.2627963351011276,GN,noniid,balanced,128
18,2,1.126654426753521,0.2732017772197723,GN,noniid,balanced,128
18,3,1.0826199412345887,0.274252423107624,GN,noniid,balanced,128
18,4,1.061722446978092,0.2774851813316345,GN,noniid,balanced,128
18,5,1.05027983635664,0.3018992440700531,GN,noniid,balanced,128
18,6,1.044032281637192,0.327801724627614,GN,noniid,balanced,128
18,7,1.0404309317469598,0.3381398153305053,GN,noniid,balanced,128
18,8,1.0370179668068886,0.3411301169395447,GN,noniid,balanced,128
18,9,1.0353459760546684,0.3419113674163818,GN,noniid,balanced,128
18,10,1.0336171314120293,0.3405239744186402,GN,noniid,balanced,128
19,1,1.2036493465304374,0.2507677787840366,GN,noniid,balanced,128
19,2,1.1681710124015807,0.2579067884236574,GN,noniid,balanced,128
19,3,1.1484420701861382,0.2571659483909607,GN,noniid,balanced,128
19,4,1.1369815930724143,0.2544517772793769,GN,noniid,balanced,128
19,5,1.1318556532263755,0.2537311409115791,GN,noniid,balanced,128
19,6,1.128063014149666,0.2541823801994324,GN,noniid,balanced,128
19,7,1.12537240087986,0.2557852890491485,GN,noniid,balanced,128
19,8,1.1221540436148645,0.262897358238697,GN,noniid,balanced,128
19,9,1.1217152073979375,0.261779363065958,GN,noniid,balanced,128
19,10,1.119003166258335,0.2650996765196323,GN,noniid,balanced,128
20,1,1.2130662694573402,0.3570447189807892,GN,noniid,balanced,128
20,2,1.1274107620120049,0.3929350738674402,GN,noniid,balanced,128
20,3,1.090242145955563,0.4038725743293762,GN,noniid,balanced,128
20,4,1.0709992244839668,0.4073881983757019,GN,noniid,balanced,128
20,5,1.062091988325119,0.4097925631552935,GN,noniid,balanced,128
20,6,1.0549498811364173,0.4111597506552935,GN,noniid,balanced,128
20,7,1.0493523746728897,0.411334858328104,GN,noniid,balanced,128
20,8,1.0467260003089904,0.4122912160158157,GN,noniid,balanced,128
20,9,1.0427321553230289,0.4155374441146851,GN,noniid,balanced,128
20,10,1.0386637777090073,0.4167497280240059,GN,noniid,balanced,128
21,1,1.1607015535235403,0.3323545246124267,GN,noniid,balanced,128
21,2,1.039704042673111,0.3685681562423706,GN,noniid,balanced,128
21,3,1.0146336197853087,0.4046740293502808,GN,noniid,balanced,128
21,4,1.0021402269601822,0.4121969270706176,GN,noniid,balanced,128
21,5,0.9953047260642052,0.4152613124847412,GN,noniid,balanced,128
21,6,0.9904321566224098,0.4174097499847412,GN,noniid,balanced,128
21,7,0.986666439473629,0.4182112045288086,GN,noniid,balanced,128
21,8,0.9838879153132438,0.4204606666564941,GN,noniid,balanced,128
21,9,0.9807923182845116,0.421477638721466,GN,noniid,balanced,128
21,10,0.9783154234290125,0.4228650307655335,GN,noniid,balanced,128
22,1,1.1804257929325104,0.2213766150474548,GN,noniid,balanced,128
22,2,1.0707092523574828,0.3014278003871441,GN,noniid,balanced,128
22,3,1.032686412334442,0.3268790400028228,GN,noniid,balanced,128
22,4,1.014026868343353,0.3490301716327667,GN,noniid,balanced,128
22,5,1.003187809884548,0.3641029090881348,GN,noniid,balanced,128
22,6,0.9966244295239448,0.3720164313316345,GN,noniid,balanced,128
22,7,0.9919941186904908,0.3797413773536682,GN,noniid,balanced,128
22,8,0.9888485744595528,0.3835735430717468,GN,noniid,balanced,128
22,9,0.9863709434866904,0.3849609375,GN,noniid,balanced,128
22,10,0.9843319073319436,0.3869544701576232,GN,noniid,balanced,128
23,1,1.479987981915474,0.2150121207237244,GN,noniid,balanced,128
23,2,1.3022011011838912,0.2400525307655334,GN,noniid,balanced,128
23,3,1.2166706025600431,0.2470433716773986,GN,noniid,balanced,128
23,4,1.1730998784303666,0.2531990832388401,GN,noniid,balanced,128
23,5,1.150556854903698,0.2557785548269748,GN,noniid,balanced,128
23,6,1.1400755137205123,0.2576373918801546,GN,noniid,balanced,128
23,7,1.1339658513665198,0.2569571660459042,GN,noniid,balanced,128
23,8,1.1311804950237274,0.2575835130512714,GN,noniid,balanced,128
23,9,1.1292955085635186,0.2629242991805076,GN,noniid,balanced,128
23,10,1.1272556960582734,0.2654296858608723,GN,noniid,balanced,128
24,1,1.309591639041901,0.1423019933700561,GN,noniid,balanced,128
24,2,1.263159367442131,0.1597184797525405,GN,noniid,balanced,128
24,3,1.2291250824928284,0.187708781838417,GN,noniid,balanced,128
24,4,1.2027540922164917,0.2086206881999969,GN,noniid,balanced,128
24,5,1.1811719298362733,0.2222454192638397,GN,noniid,balanced,128
24,6,1.1629985243082046,0.2377087814360857,GN,noniid,balanced,128
24,7,1.1476629227399826,0.247602370172739,GN,noniid,balanced,128
24,8,1.134549766778946,0.2552464965879917,GN,noniid,balanced,128
24,9,1.1232097640633585,0.2614022087156772,GN,noniid,balanced,128
24,10,1.1133987307548523,0.2669719819128512,GN,noniid,balanced,128
25,1,1.4115103393793107,0.2448275854289532,GN,noniid,balanced,128
25,2,1.3515932381153106,0.2524919162988663,GN,noniid,balanced,128
25,3,1.3018109887838365,0.255010775566101,GN,noniid,balanced,128
25,4,1.2583764910697937,0.2953798481225967,GN,noniid,balanced,128
25,5,1.2204765900969503,0.3510304415225982,GN,noniid,balanced,128
25,6,1.1872678011655808,0.3666015620231628,GN,noniid,balanced,128
25,7,1.1581382691860198,0.3767106668949126,GN,noniid,balanced,128
25,8,1.1324224963784215,0.3863820040225982,GN,noniid,balanced,128
25,9,1.109797552227974,0.3945716595649719,GN,noniid,balanced,128
25,10,1.0897625833749771,0.4015692338943482,GN,noniid,balanced,128
26,1,1.3077161222696303,0.2873585653305053,GN,noniid,balanced,128
26,2,1.2819955140352248,0.2940665397644043,GN,noniid,balanced,128
26,3,1.2635750576853753,0.3023706884384155,GN,noniid,balanced,128
26,4,1.2484467536211017,0.3109913773536682,GN,noniid,balanced,128
26,5,1.2356761783361434,0.3179485464096069,GN,noniid,balanced,128
26,6,1.22485893368721,0.3231478991508483,GN,noniid,balanced,128
26,7,1.2154374450445176,0.3296942343711853,GN,noniid,balanced,128
26,8,1.2071341842412948,0.3313375520706176,GN,noniid,balanced,128
26,9,1.1996089115738868,0.3358903551101684,GN,noniid,balanced,128
26,10,1.1927584543824197,0.3397023153305054,GN,noniid,balanced,128
27,1,1.128236635029316,0.3054350754767655,GN,noniid,balanced,128
27,2,1.1077920958399772,0.303286636903882,GN,noniid,balanced,128
27,3,1.0923534706234932,0.3035021539479494,GN,noniid,balanced,128
27,4,1.0789251238107682,0.304323813855648,GN,noniid,balanced,128
27,5,1.0671142488718033,0.3062971433997154,GN,noniid,balanced,128
27,6,1.0564675897359848,0.3077855598926544,GN,noniid,balanced,128
27,7,1.046907477080822,0.3190732760429382,GN,noniid,balanced,128
27,8,1.038160315155983,0.3872103964090347,GN,noniid,balanced,128
27,9,1.03015383630991,0.4063712263852357,GN,noniid,balanced,128
27,10,1.02294352799654,0.4057448817044496,GN,noniid,balanced,128
28,1,1.2113705903291705,0.3069504315406084,GN,noniid,balanced,128
28,2,1.1796245574951172,0.3156047936528921,GN,noniid,balanced,128
28,3,1.1649638369679451,0.322077045828104,GN,noniid,balanced,128
28,4,1.1544517502188685,0.3246969274580478,GN,noniid,balanced,128
28,5,1.1459817349910737,0.327202314093709,GN,noniid,balanced,128
28,6,1.1386701107025146,0.3290005368292331,GN,noniid,balanced,128
28,7,1.1322224363684654,0.3295864752829074,GN,noniid,balanced,128
28,8,1.1264349788427352,0.3312297944128513,GN,noniid,balanced,128
28,9,1.121342134475708,0.3314251071959734,GN,noniid,balanced,128
28,10,1.11669190376997,0.3306640617400408,GN,noniid,balanced,128
29,1,1.1778193771839145,0.2539668636322021,GN,noniid,balanced,128
29,2,1.1648937180638312,0.2554889540672302,GN,noniid,balanced,128
29,3,1.1548881217837337,0.2558593745231628,GN,noniid,balanced,128
29,4,1.1473251044750217,0.2562499987632036,GN,noniid,balanced,128
29,5,1.1410824999213218,0.2590853985100984,GN,noniid,balanced,128
29,6,1.1356512248516082,0.2622912172675132,GN,noniid,balanced,128
29,7,1.131031484901905,0.2654970359951257,GN,noniid,balanced,128
29,8,1.1268938690423966,0.2680967127680778,GN,noniid,balanced,128
29,9,1.1232391506433488,0.271477639555931,GN,noniid,balanced,128
29,10,1.119844301044941,0.2734307649135589,GN,noniid,balanced,128
30,1,1.206527416408062,0.2591460127830505,GN,noniid,balanced,128
30,2,1.1789245769381522,0.2874663242101669,GN,noniid,balanced,128
30,3,1.162093207240105,0.3015557644367218,GN,noniid,balanced,128
30,4,1.1489803105592729,0.3218413233757019,GN,noniid,balanced,128
30,5,1.1382606148719787,0.3248653000593185,GN,noniid,balanced,128
30,6,1.1292305707931518,0.3246093734502792,GN,noniid,balanced,128
30,7,1.121487486362457,0.3254310326576232,GN,noniid,balanced,128
30,8,1.1147026762366294,0.3222252161502838,GN,noniid,balanced,128
30,9,1.1085493817925454,0.3228111534118652,GN,noniid,balanced,128
30,10,1.1029932111501697,0.3242389550209045,GN,noniid,balanced,128
31,1,1.225173382461071,0.1568830816745758,GN,noniid,balanced,128
31,2,1.2097236469388009,0.1647023158073425,GN,noniid,balanced,128
31,3,1.1976605087518692,0.1763941270709038,GN,noniid,balanced,128
31,4,1.1877786353230475,0.1937499994039535,GN,noniid,balanced,128
31,5,1.1794111892580983,0.2149986521750688,GN,noniid,balanced,128
31,6,1.1721903637051585,0.2308728446066379,GN,noniid,balanced,128
31,7,1.1658864334225654,0.237149784207344,GN,noniid,balanced,128
31,8,1.1603619948029518,0.2454000533819198,GN,noniid,balanced,128
31,9,1.1554241552948952,0.2531047947406769,GN,noniid,balanced,128
31,10,1.1509692534804343,0.2569167561531066,GN,noniid,balanced,128
32,1,1.293038558959961,0.193143857717514,GN,noniid,balanced,128
32,2,1.2675668254494667,0.1923424025177956,GN,noniid,balanced,128
32,3,1.2490717813372612,0.1981681032180786,GN,noniid,balanced,128
32,4,1.233128871023655,0.1965449883937836,GN,noniid,balanced,128
32,5,1.2187556430697442,0.1974811415672302,GN,noniid,balanced,128
32,6,1.2056290090084076,0.2002559262514114,GN,noniid,balanced,128
32,7,1.1935407757759091,0.20064655148983,GN,noniid,balanced,128
32,8,1.182227022945881,0.2020339431762695,GN,noniid,balanced,128
32,9,1.1716513931751251,0.2036166483163833,GN,noniid,balanced,128
32,10,1.1617810413241387,0.2067820564061403,GN,noniid,balanced,128
33,1,1.3476673185825347,0.1874191803932189,GN,noniid,balanced,128
33,2,1.3251365333795548,0.2090113139152526,GN,noniid,balanced,128
33,3,1.3056887805461883,0.2210533396601676,GN,noniid,balanced,128
33,4,1.2878533720970151,0.2335870147943496,GN,noniid,balanced,128
33,5,1.2712434202432632,0.2409550098180771,GN,noniid,balanced,128
33,6,1.255627450346947,0.2491648694276809,GN,noniid,balanced,128
33,7,1.2409465730190277,0.2569032858610153,GN,noniid,balanced,128
33,8,1.2270673602819442,0.2882139008045197,GN,noniid,balanced,128
33,9,1.2138910561800005,0.3128906240463256,GN,noniid,balanced,128
33,10,1.2013733834028244,0.3240840511322021,GN,noniid,balanced,128
34,1,1.2128172785043716,0.3579135241508483,GN,noniid,balanced,128
34,2,1.1873205929994584,0.3985115828514099,GN,noniid,balanced,128
34,3,1.1679259687662125,0.4121969277858734,GN,noniid,balanced,128
34,4,1.151658073067665,0.4182516164779664,GN,noniid,balanced,128
34,5,1.1374489456415176,0.4190530688762665,GN,noniid,balanced,128
34,6,1.124749666452408,0.4175107734948397,GN,noniid,balanced,128
34,7,1.113105344772339,0.4159482730925083,GN,noniid,balanced,128
34,8,1.102350951731205,0.4165342101156712,GN,noniid,balanced,128
34,9,1.0924232855439189,0.4192685851156711,GN,noniid,balanced,128
34,10,1.0832068845629692,0.420245147421956,GN,noniid,balanced,128
35,1,1.232576858997345,0.2301185339987278,GN,noniid,balanced,128
35,2,1.227505622804165,0.2322871767133474,GN,noniid,balanced,128
35,3,1.2231819406151772,0.235142779648304,GN,noniid,balanced,128
35,4,1.21934262663126,0.2377020462155342,GN,noniid,balanced,128
35,5,1.215915934741497,0.2398504844009875,GN,noniid,balanced,128
35,6,1.212933611869812,0.2415746214091778,GN,noniid,balanced,128
35,7,1.2103010430932044,0.2421403543651104,GN,noniid,balanced,128
35,8,1.2078698217868804,0.2441136841028928,GN,noniid,balanced,128
35,9,1.2055860325694083,0.2458917016237974,GN,noniid,balanced,128
35,10,1.2034518152475355,0.2467335662096739,GN,noniid,balanced,128
36,1,1.2666370794177055,0.1383553339987993,GN,noniid,balanced,128
36,2,1.2622907608747482,0.1415813562422991,GN,noniid,balanced,128
36,3,1.2581070497632028,0.1459388467818498,GN,noniid,balanced,128
36,4,1.254076248407364,0.1489897620230913,GN,noniid,balanced,128
36,5,1.2501640364527702,0.1511786090880632,GN,noniid,balanced,128
36,6,1.2463463813066482,0.1535425641089677,GN,noniid,balanced,128
36,7,1.2426225811243057,0.1557314111739397,GN,noniid,balanced,128
36,8,1.2390358045697212,0.1573747293502092,GN,noniid,balanced,128
36,9,1.2355808064341545,0.159408673480153,GN,noniid,balanced,128
36,10,1.232218362390995,0.1610317875891923,GN,noniid,balanced,128
37,1,1.374842828512192,0.2881128766089678,GN,noniid,balanced,128
37,2,1.3679422736167908,0.2960668088197708,GN,noniid,balanced,128
37,3,1.3620227068662645,0.3007004301548004,GN,noniid,balanced,128
37,4,1.357235810160637,0.3062297937870026,GN,noniid,balanced,128
37,5,1.3532267034053802,0.3091796870231628,GN,noniid,balanced,128
37,6,1.3496625036001206,0.3107825963497161,GN,noniid,balanced,128
37,7,1.3463873118162155,0.3122103974819183,GN,noniid,balanced,128
37,8,1.3433548212051392,0.3143790385723114,GN,noniid,balanced,128
37,9,1.3405120223760605,0.3153151919841767,GN,noniid,balanced,128
37,10,1.337827119231224,0.3179350733757019,GN,noniid,balanced,128
38,1,1.4729884326457978,0.2244275314360857,GN,noniid,balanced,128
38,2,1.4646927803754806,0.2256802257597446,GN,noniid,balanced,128
38,3,1.4575096786022186,0.2296268848478794,GN,noniid,balanced,128
38,4,1.45108722448349,0.2310344816446304,GN,noniid,balanced,128
38,5,1.4453170120716097,0.2348868522644043,GN,noniid,balanced,128
38,6,1.43998364508152,0.2375067332983017,GN,noniid,balanced,128
38,7,1.4349971413612366,0.241278284907341,GN,noniid,balanced,128
38,8,1.4302856534719468,0.2418642225265502,GN,noniid,balanced,128
38,9,1.4257720917463304,0.2456761829853058,GN,noniid,balanced,128
38,10,1.4213818818330766,0.2470433707237244,GN,noniid,balanced,128
39,1,1.5410845786333085,0.1835263996124268,GN,noniid,balanced,128
39,2,1.5346195638179778,0.1857354514151812,GN,noniid,balanced,128
39,3,1.5288405895233157,0.1857354514151812,GN,noniid,balanced,128
39,4,1.5234833270311356,0.1861462819129228,GN,noniid,balanced,128
39,5,1.5185207158327103,0.1877491911947727,GN,noniid,balanced,128
39,6,1.5138577491044998,0.1901131459474563,GN,noniid,balanced,128
39,7,1.5094006687402726,0.1911503229290247,GN,noniid,balanced,128
39,8,1.5051154524087906,0.1945716589689254,GN,noniid,balanced,128
39,9,1.5010193765163422,0.1957435343265533,GN,noniid,balanced,128
39,10,1.4970492601394654,0.1967605061531067,GN,noniid,balanced,128
40,1,1.5301771104335784,0.1713631463646888,GN,noniid,balanced,128
40,2,1.518050840497017,0.1745285558104514,GN,noniid,balanced,128
40,3,1.506697291135788,0.1800579197406768,GN,noniid,balanced,128
40,4,1.4961125642061233,0.1875673485994339,GN,noniid,balanced,128
40,5,1.486164343357086,0.1939385772943496,GN,noniid,balanced,128
40,6,1.4767381012439729,0.1999999990016222,GN,noniid,balanced,128
40,7,1.467746725678444,0.2049636308699846,GN,noniid,balanced,128
40,8,1.4591162174940109,0.2098329733461141,GN,noniid,balanced,128
40,9,1.4507820099592208,0.2130792013257741,GN,noniid,balanced,128
40,10,1.4426925778388977,0.2193359376788139,GN,noniid,balanced,128
41,1,1.40724436044693,0.2503771545886993,GN,noniid,balanced,128
41,2,1.4022141128778458,0.2497912183105945,GN,noniid,balanced,128
41,3,1.397531548142433,0.2546807645857334,GN,noniid,balanced,128
41,4,1.393059304356575,0.2577518846094608,GN,noniid,balanced,128
41,5,1.3888003408908844,0.2609172947704792,GN,noniid,balanced,128
41,6,1.3845725536346436,0.2654364219009876,GN,noniid,balanced,128
41,7,1.3804077982902527,0.2689385770857334,GN,noniid,balanced,128
41,8,1.376519313454628,0.2758755373060704,GN,noniid,balanced,128
41,9,1.3727920532226563,0.2800579191744327,GN,noniid,balanced,128
41,10,1.3691587090492248,0.283243533283472,GN,noniid,balanced,128
42,1,1.4414946377277371,0.1905374463200569,GN,noniid,balanced,128
42,2,1.4224009662866592,0.2010169711410999,GN,noniid,balanced,128
42,3,1.407045316696167,0.2171807644665241,GN,noniid,balanced,128
42,4,1.3943261623382568,0.2337957957983017,GN,noniid,balanced,128
42,5,1.3835364490747453,0.2489695576429367,GN,noniid,balanced,128
42,6,1.3741317808628082,0.2621026395559311,GN,noniid,balanced,128
42,7,1.3656869202852249,0.2716998909711838,GN,noniid,balanced,128
42,8,1.35791834294796,0.279498921751976,GN,noniid,balanced,128
42,9,1.3507533371448517,0.2870218201875686,GN,noniid,balanced,128
